STATE;GRPIP_mean;cost35_mean;cost50_mean;EstimateGROSSRENTOccupiedunitspayingrentMediandollars;PercentHOUSINGTENUREOccupiedhousingunitsRenteroccupied;PercentEMPLOYMENTSTATUSCivilianlaborforceUnemploymentRate;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSTotalhous;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSPercapita;Prevalence_FrequentMentalDistress;Promedio_POORHLTH;YEAR;Stress_mean_STATE;Stress_within;Stress_lag;Y_mean_STATE;Y_within;RIR_35rent;RIR_mean_STATE;RIR_within;RIR_lag
Massachusetts;37.764123631922000;0.390674772574896;0.236397491603835;1360;37.8;3.9;85843;46241;0.122541069483736;4.430855114643880;2019;0.125018565749427;-0.002477496265691;0.125681170108795;4.304712167388730;0.126142947255151;0.390674772574896;0.400609717724249;-0.009934945149353;0.383181682347001
Massachusetts;39.709557645512400;0.412372126067600;0.261190920528520;1487;36.8;6.6;89645;49746;0.128813949861615;4.583699004808100;2021;0.125018565749427;0.003795384112189;0.122541069483736;4.304712167388730;0.278986837419376;0.412372126067600;0.400609717724249;0.011762408343350;0.390674772574896
Massachusetts;40.361547099482400;0.429313051300191;0.268389738001964;1634;37.8;4.1;94488;54025;0.141559614743245;4.930532927347000;2022;0.125018565749427;0.016541048993818;0.128813949861615;4.304712167388730;0.625820759958268;0.429313051300191;0.400609717724249;0.028703333575942;0.412372126067600
Massachusetts;40.524397280944500;0.426886799408217;0.269561028837127;1757;37.7;3.9;55897;99858;0.145867658574339;5.118675312507560;2023;0.125018565749427;0.020849092824912;0.141559614743245;4.304712167388730;0.813963145118828;0.426886799408217;0.400609717724249;0.026277081683968;0.429313051300191
Michigan;40.577428663925200;0.439284213533748;0.282145875211381;788;29.8;8.3;49847;26613;0.127036696425094;2.647181148633510;2014;0.143943819563417;-0.016907123138323;#ÁNULO!;5.069296801629720;-2.422115652996200;0.439284213533748;0.399515564859934;0.039768648673814;#ÁNULO!
Michigan;38.351720510935900;0.401280034491057;0.255691907145465;803;29.6;7.2;51084;27865;0.118818279749503;5.047909310599960;2015;0.143943819563417;-0.025125539813914;0.127036696425094;5.069296801629720;-0.021387491029755;0.401280034491057;0.399515564859934;0.001764469631123;0.439284213533748
Michigan;37.605432178013800;0.395548013903225;0.244561986425026;818;29.7;6.2;52492;29128;0.132385716347548;5.416184056216480;2016;0.143943819563417;-0.011558103215869;0.118818279749503;5.069296801629720;0.346887254586765;0.395548013903225;0.399515564859934;-0.003967550956710;0.401280034491057
Michigan;37.402560123254800;0.385020308174438;0.240422732410047;835;28.7;5.9;54909;30488;0.133530691781254;5.551174564872150;2017;0.143943819563417;-0.010413127782163;0.132385716347548;5.069296801629720;0.481877763242437;0.385020308174438;0.399515564859934;-0.014495256685496;0.395548013903225
Michigan;36.877230785206700;0.371364543310240;0.234312183833019;861;28.8;5.3;56697;31508;0.140590720991769;5.509664236217020;2018;0.143943819563417;-0.003353098571648;0.133530691781254;5.069296801629720;0.440367434587298;0.371364543310240;0.399515564859934;-0.028151021549694;0.385020308174438
Michigan;37.135680461766900;0.387505954215585;0.237949134654002;888;28.4;5.0;59584;32892;0.159317313510450;5.039465387307700;2019;0.143943819563417;0.015373493947033;0.140590720991769;5.069296801629720;-0.029831414322014;0.387505954215585;0.399515564859934;-0.012009610644350;0.371364543310240
Michigan;38.918867121369800;0.408751505968223;0.255799808251437;969;26.8;6.9;63498;35353;0.152016508730251;5.274241883345640;2021;0.143943819563417;0.008072689166834;0.159317313510450;5.069296801629720;0.204945081715922;0.408751505968223;0.399515564859934;0.009235941108289;0.387505954215585
Michigan;38.737912071925300;0.401531418817345;0.249748319706712;1052;26.8;4.6;66986;38151;0.163939899322572;5.342245248497750;2022;0.143943819563417;0.019996079759155;0.152016508730251;5.069296801629720;0.272948446868036;0.401531418817345;0.399515564859934;0.002015853957411;0.408751505968223
Michigan;39.321417452487500;0.405354091325546;0.259226497276601;1101;26.3;4.5;38952;69183;0.167858549212311;5.795605378977230;2023;0.143943819563417;0.023914729648894;0.163939899322572;5.069296801629720;0.726308577347512;0.405354091325546;0.399515564859934;0.005838526465612;0.401531418817345
Minnesota;37.257328091833300;0.382188442632108;0.239356985253044;859;28.3;4.7;61481;32638;0.081950624425550;1.820310942460110;2014;0.108014130557707;-0.026063506132157;#ÁNULO!;4.001145385036290;-2.180834442576180;0.382188442632108;0.372790508842019;0.009397933790089;#ÁNULO!
Minnesota;36.679281572573400;0.374713916820690;0.225987362296406;888;29.1;4.2;63488;33425;0.086976087294541;4.000131224547100;2015;0.108014130557707;-0.021038043263166;0.081950624425550;4.001145385036290;-0.001014160489190;0.374713916820690;0.372790508842019;0.001923407978671;0.382188442632108
Minnesota;36.390446124731600;0.354708622928282;0.219068713561954;912;28.7;3.8;65599;34515;0.091987942970076;3.963844475842990;2016;0.108014130557707;-0.016026187587630;0.086976087294541;4.001145385036290;-0.037300909193305;0.354708622928282;0.372790508842019;-0.018081885913736;0.374713916820690
Minnesota;37.031102583901800;0.360169877295856;0.232031884869186;939;28.4;3.6;68388;36156;0.090384857389783;3.919751266216070;2017;0.108014130557707;-0.017629273167924;0.091987942970076;4.001145385036290;-0.081394118820221;0.360169877295856;0.372790508842019;-0.012620631546163;0.354708622928282
Minnesota;36.598274420915700;0.377380689267809;0.235286297566010;969;28.5;3.4;70315;37192;0.103669250562833;4.284490851654480;2018;0.108014130557707;-0.004344879994874;0.090384857389783;4.001145385036290;0.283345466618190;0.377380689267809;0.372790508842019;0.004590180425790;0.360169877295856
Minnesota;35.465474083077400;0.345104506567279;0.212118155546926;1016;28.1;3.2;74593;39025;0.113169175879071;4.407465387976140;2019;0.108014130557707;0.005155045321365;0.103669250562833;4.001145385036290;0.406320002939853;0.345104506567279;0.372790508842019;-0.027686002274740;0.377380689267809
Minnesota;37.653042415707100;0.371254798000718;0.232796233396846;1113;27.0;4.9;77720;41753;0.121481722792518;4.265602800212590;2021;0.108014130557707;0.013467592234811;0.113169175879071;4.001145385036290;0.264457415176295;0.371254798000718;0.372790508842019;-0.001535710841301;0.345104506567279
Minnesota;39.741002440180100;0.414424462402852;0.262029249926666;1200;27.9;3.2;82338;45021;0.144558363615940;4.756839148017820;2022;0.108014130557707;0.036544233058233;0.121481722792518;4.001145385036290;0.755693762981534;0.414424462402852;0.372790508842019;0.041633953560833;0.371254798000718
Minnesota;37.159449609640700;0.375169263662574;0.231461984515209;1264;28.0;3.0;46530;85086;0.137949150089049;4.591872368399320;2023;0.108014130557707;0.029935019531342;0.144558363615940;4.001145385036290;0.590726983363026;0.375169263662574;0.372790508842019;0.002378754820555;0.414424462402852
Mississippi;39.472928402556800;0.428381476833069;0.269233887575442;711;32.3;9.8;39680;21036;0.134870437333504;2.849617620611940;2014;0.149514131539382;-0.014643694205878;#ÁNULO!;5.473996197835570;-2.624378577223640;0.428381476833069;0.401505607499027;0.026875869334042;#ÁNULO!
Mississippi;38.262580318425000;0.411167030671351;0.255009020985661;724;32.6;8.9;40593;21291;0.149837165486154;5.917725946641580;2015;0.149514131539382;0.000323033946772;0.134870437333504;5.473996197835570;0.443729748806005;0.411167030671351;0.401505607499027;0.009661423172324;0.428381476833069
Mississippi;36.627087903491000;0.384078448652981;0.240726371685937;728;32.7;7.7;41754;22694;0.137277911723196;5.641489390400520;2016;0.149514131539382;-0.012236219816186;0.149837165486154;5.473996197835570;0.167493192564947;0.384078448652981;0.401505607499027;-0.017427158846046;0.411167030671351
Mississippi;36.502050828641100;0.380387164538281;0.231909830017218;742;31.5;7.0;43529;23121;0.154873371493548;6.129090750000860;2017;0.149514131539382;0.005359239954166;0.137277911723196;5.473996197835570;0.655094552165282;0.380387164538281;0.401505607499027;-0.021118442960746;0.384078448652981
Mississippi;38.239590010471900;0.406863833973281;0.252559261257259;777;31.8;7.1;44717;24160;0.152031164972674;6.022599122405380;2018;0.149514131539382;0.002517033433292;0.154873371493548;5.473996197835570;0.548602924569801;0.406863833973281;0.401505607499027;0.005358226474254;0.380387164538281
Mississippi;36.535271989244500;0.377705026113036;0.237770825792440;777;32.7;6.6;45792;25301;0.169127123697726;5.936819127902160;2019;0.149514131539382;0.019612992158344;0.152031164972674;5.473996197835570;0.462822930066582;0.377705026113036;0.401505607499027;-0.023800581385991;0.406863833973281
Mississippi;38.813011418643800;0.420895057225840;0.268888505762370;831;30.3;6.4;48716;26941;0.144076171978999;5.382657343226420;2021;0.149514131539382;-0.005437959560384;0.169127123697726;5.473996197835570;-0.091338854609155;0.420895057225840;0.401505607499027;0.019389449726813;0.377705026113036
Mississippi;37.812791483385400;0.401634294345222;0.246962610631194;873;30.1;4.9;52719;29045;0.153215706651814;5.758797143650770;2022;0.149514131539382;0.003701575112431;0.144076171978999;5.473996197835570;0.284800945815197;0.401634294345222;0.401505607499027;0.000128686846195;0.420895057225840
Mississippi;37.798873738009900;0.402438135138181;0.245457498359330;898;28.9;4.8;30807;54203;0.150318130516826;5.627169335680550;2023;0.149514131539382;0.000803998977444;0.153215706651814;5.473996197835570;0.153173137844977;0.402438135138181;0.401505607499027;0.000932527639154;0.401634294345222
Missouri;36.933201692137900;0.375304934487936;0.236383706659536;754;33.1;6.8;48363;26126;0.114709173158026;2.762582806466320;2014;0.143024296399028;-0.028315123241002;#ÁNULO!;5.173520355406640;-2.410937548940310;0.375304934487936;0.361011028068848;0.014293906419089;#ÁNULO!
Missouri;36.788378325712300;0.375816496226833;0.225310248545856;763;33.9;5.3;50238;27384;0.128636723077203;5.528165894240150;2015;0.143024296399028;-0.014387573321825;0.114709173158026;5.173520355406640;0.354645538833511;0.375816496226833;0.361011028068848;0.014805468157986;0.375304934487936
Missouri;34.767112009974600;0.352406680414336;0.199200023295152;771;33.9;4.9;51746;28406;0.130319362404939;5.476074804228430;2016;0.143024296399028;-0.012704933994088;0.128636723077203;5.173520355406640;0.302554448821792;0.352406680414336;0.361011028068848;-0.008604347654512;0.375816496226833
Missouri;35.481486289455300;0.358458286246821;0.214464429926388;800;33.0;4.6;53578;29438;0.135374614505930;5.531066036826610;2017;0.143024296399028;-0.007649681893098;0.130319362404939;5.173520355406640;0.357545681419973;0.358458286246821;0.361011028068848;-0.002552741822026;0.352406680414336
Missouri;35.641665027563500;0.363411762204230;0.219612356534174;830;33.2;4.2;54478;30498;0.142053131031684;5.770733643393200;2018;0.143024296399028;-0.000971165367343;0.135374614505930;5.173520355406640;0.597213287986563;0.363411762204230;0.361011028068848;0.002400734135383;0.358458286246821
Missouri;34.485225356707200;0.343560404086985;0.199182236103451;834;32.9;3.8;57409;31756;0.146858798029750;5.379704511565310;2019;0.143024296399028;0.003834501630722;0.142053131031684;5.173520355406640;0.206184156158672;0.343560404086985;0.361011028068848;-0.017450623981862;0.363411762204230
Missouri;36.191764406942000;0.359208876534142;0.220147155407385;882;31.2;4.6;61847;34593;0.158735335797852;5.334469078765690;2021;0.143024296399028;0.015711039398824;0.146858798029750;5.173520355406640;0.160948723359057;0.359208876534142;0.361011028068848;-0.001802151534706;0.343560404086985
Missouri;36.349518472710000;0.367498280726619;0.229377217731919;954;32.4;3.7;64811;36640;0.167943126573367;5.227589322515330;2022;0.143024296399028;0.024918830174339;0.158735335797852;5.173520355406640;0.054068967108695;0.367498280726619;0.361011028068848;0.006487252657771;0.359208876534142
Missouri;35.527897236378500;0.353433531691725;0.205260213543468;1019;31.2;3.4;38699;68545;0.162588403012498;5.551297100658690;2023;0.143024296399028;0.019564106613470;0.167943126573367;5.173520355406640;0.377776745252052;0.353433531691725;0.361011028068848;-0.007577496377122;0.367498280726619
Montana;36.819915041643000;0.406713048131920;0.248603538816604;711;33.6;4.9;46328;25989;0.097623969654597;2.530005911640540;2014;0.128307839518061;-0.030683869863464;#ÁNULO!;4.725275103721940;-2.195269192081390;0.406713048131920;0.356675873744112;0.050037174387808;#ÁNULO!
Montana;36.333522822806000;0.372835216218164;0.215297405061771;763;33.3;4.5;49509;27735;0.105810811693216;5.122980218017970;2015;0.128307839518061;-0.022497027824845;0.097623969654597;4.725275103721940;0.397705114296029;0.372835216218164;0.356675873744112;0.016159342474052;0.406713048131920
Montana;35.209645487643200;0.343632031944701;0.200535207959331;741;32.0;4.8;50027;28933;0.102558925006423;4.730692441444580;2016;0.128307839518061;-0.025748914511638;0.105810811693216;4.725275103721940;0.005417337722640;0.343632031944701;0.356675873744112;-0.013043841799411;0.372835216218164
Montana;35.570565241774200;0.361518694913410;0.227092767282437;759;30.8;3.5;53386;29428;0.113049700030887;5.001370129756820;2017;0.128307839518061;-0.015258139487174;0.102558925006423;4.725275103721940;0.276095026034886;0.361518694913410;0.356675873744112;0.004842821169298;0.343632031944701
Montana;35.065112743856100;0.351326957182670;0.220911451735495;811;32.5;3.5;55328;30680;0.116103650411407;4.732247578756320;2018;0.128307839518061;-0.012204189106653;0.113049700030887;4.725275103721940;0.006972475034381;0.351326957182670;0.356675873744112;-0.005348916561441;0.361518694913410
Montana;34.986459771557700;0.341463223296096;0.216322015815238;831;31.1;4.1;57153;32625;0.137118207769278;5.051982181849070;2019;0.128307839518061;0.008810368251218;0.116103650411407;4.725275103721940;0.326707078127136;0.341463223296096;0.356675873744112;-0.015212650448015;0.351326957182670
Montana;33.516893718028100;0.326523098134758;0.193566834572389;883;30.5;4.0;63249;36020;0.146405560389027;4.900620734286090;2021;0.128307839518061;0.018097720870966;0.137118207769278;4.725275103721940;0.175345630564157;0.326523098134758;0.356675873744112;-0.030152775609354;0.341463223296096
Montana;35.948661521533400;0.353482967967313;0.226021652649641;1005;31.2;3.0;67631;38329;0.160823833350351;5.216987741786690;2022;0.128307839518061;0.032515993832290;0.146405560389027;4.725275103721940;0.491712638064756;0.353482967967313;0.356675873744112;-0.003192905776798;0.326523098134758
Montana;35.034491611169000;0.352587625907972;0.205424425013969;1083;30.8;2.7;40197;70804;0.175275897357361;5.240588995959340;2023;0.128307839518061;0.046968057839301;0.160823833350351;4.725275103721940;0.515313892237404;0.352587625907972;0.356675873744112;-0.004088247836140;0.353482967967313
Nebraska;33.439203380717100;0.320046543670397;0.185914238666532;742;34.1;4.2;52686;27446;0.080677585391019;1.785935899959640;2014;0.108110938438280;-0.027433353047262;#ÁNULO!;3.951217771569400;-2.165281871609760;0.320046543670397;0.340138020200184;-0.020091476529787;#ÁNULO!
Nebraska;35.157672955450000;0.347788356433000;0.214947890156288;750;34.1;3.2;54996;29000;0.088717740816169;3.873628269275430;2015;0.108110938438280;-0.019393197622111;0.080677585391019;3.951217771569400;-0.077589502293966;0.347788356433000;0.340138020200184;0.007650336232816;0.320046543670397
Nebraska;34.947111047026600;0.341710095371496;0.214727995550703;769;34.7;3.7;56927;29910;0.094315503564287;4.045910019735850;2016;0.108110938438280;-0.013795434873993;0.088717740816169;3.951217771569400;0.094692248166455;0.341710095371496;0.340138020200184;0.001572075171312;0.347788356433000
Nebraska;33.186384314117200;0.313268155843291;0.176528611919240;801;33.7;3.3;59970;30915;0.104191268285424;4.319932306806420;2017;0.108110938438280;-0.003919670152856;0.094315503564287;3.951217771569400;0.368714535237021;0.313268155843291;0.340138020200184;-0.026869864356893;0.341710095371496
Nebraska;35.275512840817200;0.351440788870458;0.212067284048379;830;33.9;3.5;59566;31771;0.110974753976594;4.371213400696930;2018;0.108110938438280;0.002863815538313;0.104191268285424;3.951217771569400;0.419995629127534;0.351440788870458;0.340138020200184;0.011302768670274;0.313268155843291
Nebraska;33.341506186208500;0.321274738773102;0.175622055388992;859;33.7;3.3;63229;33272;0.111667888613452;4.109918917570390;2019;0.108110938438280;0.003556950175171;0.110974753976594;3.951217771569400;0.158701146000994;0.321274738773102;0.340138020200184;-0.018863281427082;0.351440788870458
Nebraska;36.022788153493000;0.364977066035653;0.213258789269988;912;32.2;2.7;66817;36227;0.129805824733198;4.449155324481320;2021;0.108110938438280;0.021694886294918;0.111667888613452;3.951217771569400;0.497937552911926;0.364977066035653;0.340138020200184;0.024839045835469;0.321274738773102
Nebraska;35.546146784447700;0.341165087745361;0.204025582715288;983;34.0;2.3;69597;38997;0.120279368641908;4.204824032736930;2022;0.108110938438280;0.012168430203627;0.129805824733198;3.951217771569400;0.253606261167533;0.341165087745361;0.340138020200184;0.001027067545177;0.364977066035653
Nebraska;35.942945838526800;0.359571349058896;0.220902612826603;1042;33.7;2.7;41436;74590;0.132368511922472;4.400441772861650;2023;0.108110938438280;0.024257573484192;0.120279368641908;3.951217771569400;0.449224001292254;0.359571349058896;0.340138020200184;0.019433328858713;0.341165087745361
Nevada;36.810860319290200;0.393728603367568;0.226561954167540;955;46.4;8.9;51450;25773;0.098283530940651;2.328652869046650;2014;0.139907049818408;-0.041623518877757;#ÁNULO!;5.101379680187360;-2.772726811140710;0.393728603367568;0.419519586961844;-0.025790983594277;#ÁNULO!
Nevada;37.845906764046300;0.408121757564161;0.237039394050150;980;46.0;7.9;52431;27220;0.114626114737167;4.744432137901010;2015;0.139907049818408;-0.025280935081242;0.098283530940651;5.101379680187360;-0.356947542286350;0.408121757564161;0.419519586961844;-0.011397829397684;0.393728603367568
Nevada;36.962245096135200;0.395571955719557;0.228909604885523;1003;45.1;6.7;55180;28117;0.139471484443544;5.034620988168020;2016;0.139907049818408;-0.000435565374864;0.114626114737167;5.101379680187360;-0.066758692019344;0.395571955719557;0.419519586961844;-0.023947631242287;0.408121757564161
Nevada;36.636196389311000;0.386394737240337;0.223170064703581;1051;43.4;5.9;58003;30166;0.116072790127161;4.806549250185710;2017;0.139907049818408;-0.023834259691247;0.139471484443544;5.101379680187360;-0.294830430001648;0.386394737240337;0.419519586961844;-0.033124849721507;0.395571955719557
Nevada;37.391506861430100;0.402410186544143;0.228268628619439;1108;43.2;5.6;58646;31604;0.129782732526506;5.706550885447060;2018;0.139907049818408;-0.010124317291902;0.116072790127161;5.101379680187360;0.605171205259699;0.402410186544143;0.419519586961844;-0.017109400417702;0.386394737240337
Nevada;37.856919982707100;0.410587520284706;0.239703096641876;1168;43.4;5.1;63276;33575;0.147067191125065;5.704717909608450;2019;0.139907049818408;0.007160141306657;0.129782732526506;5.101379680187360;0.603338229421093;0.410587520284706;0.419519586961844;-0.008932066677138;0.402410186544143
Nevada;40.130247470830300;0.443459760030854;0.271359669756344;1311;40.9;9.7;66274;34933;0.172735822272805;6.146914967820570;2021;0.139907049818408;0.032828772454397;0.147067191125065;5.101379680187360;1.045535287633220;0.443459760030854;0.419519586961844;0.023940173069010;0.410587520284706
Nevada;41.659029374755900;0.465902286631666;0.292669327895171;1461;39.7;5.5;72333;38183;0.143576383320633;5.399339360348910;2022;0.139907049818408;0.003669333502225;0.172735822272805;5.101379680187360;0.297959680161554;0.465902286631666;0.419519586961844;0.046382699669821;0.443459760030854
Nevada;41.960878970251200;0.469499475273607;0.297207170546786;1622;39.6;4.6;40463;76364;0.197547398872140;6.040638753159850;2023;0.139907049818408;0.057640349053732;0.143576383320633;5.101379680187360;0.939259072972494;0.469499475273607;0.419519586961844;0.049979888311763;0.465902286631666
New Hampshire;37.773562107298200;0.390949734171097;0.235748617152677;994;29.8;5.1;66532;34691;0.102823870765361;2.274500802279660;2014;0.132112875557455;-0.029289004792094;#ÁNULO!;4.615509019477260;-2.341008217197600;0.390949734171097;0.370384281748250;0.020565452422847;#ÁNULO!
New Hampshire;35.705356407086900;0.352101359703337;0.207141876115918;1017;29.1;4.2;70303;35925;0.108825888384083;4.821601398477320;2015;0.132112875557455;-0.023286987173372;0.102823870765361;4.615509019477260;0.206092379000061;0.352101359703337;0.370384281748250;-0.018282922044913;0.390949734171097
New Hampshire;35.655153452945800;0.351417768092920;0.208412249081862;1026;29.9;3.6;70936;36320;0.125754359981882;5.024271085073310;2016;0.132112875557455;-0.006358515575573;0.108825888384083;4.615509019477260;0.408762065596054;0.351417768092920;0.370384281748250;-0.018966513655330;0.352101359703337
New Hampshire;37.246849853812500;0.383328158555202;0.225419803875909;1072;30.2;3.8;73381;38237;0.118816045119721;4.465244632155860;2017;0.132112875557455;-0.013296830437734;0.125754359981882;4.615509019477260;-0.150264387321399;0.383328158555202;0.370384281748250;0.012943876806952;0.351417768092920
New Hampshire;36.491926896147800;0.391402443894258;0.220755796927828;1090;28.7;3.6;74991;39521;0.136215621642147;4.968214339834680;2018;0.132112875557455;0.004102746084692;0.118816045119721;4.615509019477260;0.352705320357421;0.391402443894258;0.370384281748250;0.021018162146008;0.383328158555202
New Hampshire;35.590157878895700;0.349679864284346;0.209866746928612;1147;29.0;3.0;77933;41241;0.137393232462654;5.246592920173060;2019;0.132112875557455;0.005280356905199;0.136215621642147;4.615509019477260;0.631083900695809;0.349679864284346;0.370384281748250;-0.020704417463904;0.391402443894258
New Hampshire;34.490879487816300;0.343868145817810;0.187087783205011;1263;27.5;3.6;88465;45365;0.143077250431341;4.841922247592850;2021;0.132112875557455;0.010964374873886;0.137393232462654;4.615509019477260;0.226413228115596;0.343868145817810;0.370384281748250;-0.026516135930440;0.349679864284346
New Hampshire;36.292927984731300;0.360089976483419;0.208854503936471;1396;27.7;2.5;89992;49281;0.164635551170583;4.918806466718420;2022;0.132112875557455;0.032522675613128;0.143077250431341;4.615509019477260;0.303297447241166;0.360089976483419;0.370384281748250;-0.010294305264831;0.343868145817810
New Hampshire;39.180378511751600;0.410621084731860;0.249346766244849;1517;27.6;2.6;51587;96838;0.151474060059322;4.978427282990140;2023;0.132112875557455;0.019361184501867;0.164635551170583;4.615509019477260;0.362918263512888;0.410621084731860;0.370384281748250;0.040236802983610;0.360089976483419
New Jersey;40.116072971547800;0.432559808930463;0.275927985572300;1202;36.7;7.5;71919;36593;0.103041523475833;1.995950177486460;2014;0.117827539515941;-0.014786016040108;#ÁNULO!;4.485169653606100;-2.489219476119640;0.432559808930463;0.420853942420285;0.011705866510177;#ÁNULO!
New Jersey;39.946123139300000;0.431389648948150;0.270031541846957;1214;37.0;6.6;72222;37245;0.106584630365526;4.632034005881670;2015;0.117827539515941;-0.011242909150415;0.103041523475833;4.485169653606100;0.146864352275574;0.431389648948150;0.420853942420285;0.010535706527864;0.432559808930463
New Jersey;39.461531279754000;0.417475300589862;0.265455352573786;1244;36.8;6.0;76126;38911;0.105079897529456;5.073760847179180;2016;0.117827539515941;-0.012747641986485;0.106584630365526;4.485169653606100;0.588591193573082;0.417475300589862;0.420853942420285;-0.003378641830424;0.431389648948150
New Jersey;38.860632510844100;0.418426900376875;0.257075303989191;1284;36.2;5.3;80088;40567;0.116391685080555;5.030043732827480;2017;0.117827539515941;-0.001435854435386;0.105079897529456;4.485169653606100;0.544874079221380;0.418426900376875;0.420853942420285;-0.002427042043410;0.417475300589862
New Jersey;39.534027709333600;0.420208946397646;0.267889451304507;1336;36.0;4.9;81740;42815;0.111390105219476;4.825795189967100;2018;0.117827539515941;-0.006437434296465;0.116391685080555;4.485169653606100;0.340625536361004;0.420208946397646;0.420853942420285;-0.000644996022639;0.418426900376875
New Jersey;38.163850272864400;0.394436728362087;0.246605327373194;1376;36.7;4.7;85751;44888;#ÁNULO!;#ÁNULO!;2019;0.117827539515941;-0.117827539515941;0.111390105219476;4.485169653606100;-4.485169653606100;0.394436728362087;0.420853942420285;-0.026417214058198;0.420208946397646
New Jersey;39.873478949003000;0.428392896585970;0.271223301164361;1457;35.6;8.1;89296;47338;0.130138108661147;4.778993171117210;2021;0.117827539515941;0.012310569145206;0.000000000000000;4.485169653606100;0.293823517511113;0.428392896585970;0.420853942420285;0.007538954165685;0.394436728362087
New Jersey;40.184786364542500;0.430539404611602;0.272464117217091;1555;35.4;5.0;96346;51272;0.134434931352943;4.890462413348690;2022;0.117827539515941;0.016607391837002;0.130138108661147;4.485169653606100;0.405292759742589;0.430539404611602;0.420853942420285;0.009685462191317;0.428392896585970
New Jersey;39.324219045945700;0.414255846979913;0.262112666293767;1667;36.3;4.7;52583;99781;0.135559434442593;4.654317691041000;2023;0.117827539515941;0.017731894926652;0.134434931352943;4.485169653606100;0.169148037434896;0.414255846979913;0.420853942420285;-0.006598095440372;0.430539404611602
New Mexico;37.559224751005100;0.401305106674887;0.249954412441496;777;33.1;8.7;44803;23683;0.122461303929535;2.994856063565390;2014;0.138105607695142;-0.015644303765607;#ÁNULO!;5.427590784605440;-2.432734721040060;0.401305106674887;0.402327897262758;-0.001022790587871;#ÁNULO!
New Mexico;37.751519625062800;0.401452259094406;0.253264915003268;783;32.5;7.4;45382;24388;0.113150618724258;5.338166103720760;2015;0.138105607695142;-0.024954988970884;0.122461303929535;5.427590784605440;-0.089424680884683;0.401452259094406;0.402327897262758;-0.000875638168352;0.401305106674887
New Mexico;36.956937778089200;0.384713414847774;0.242401814805732;804;32.6;7.5;46748;25146;0.123476825656101;5.372589812551790;2016;0.138105607695142;-0.014628782039041;0.113150618724258;5.427590784605440;-0.055000972053653;0.384713414847774;0.402327897262758;-0.017614482414984;0.401452259094406
New Mexico;37.611508967333300;0.390968614333499;0.242518326097787;813;32.1;6.6;46744;25311;0.137263482886752;5.615148796594550;2017;0.138105607695142;-0.000842124808390;0.123476825656101;5.427590784605440;0.187558011989109;0.390968614333499;0.402327897262758;-0.011359282929258;0.384713414847774
New Mexico;37.993185844728100;0.404496516521229;0.244929649009057;830;33.8;6.1;47169;26529;0.141816052657172;5.692615037018180;2018;0.138105607695142;0.003710444962030;0.137263482886752;5.427590784605440;0.265024252412731;0.404496516521229;0.402327897262758;0.002168619258472;0.390968614333499
New Mexico;35.833806256490900;0.372060887589135;0.212750240082736;847;31.9;5.5;51945;28423;0.145896280464234;5.764690409111950;2019;0.138105607695142;0.007790672769092;0.141816052657172;5.427590784605440;0.337099624506510;0.372060887589135;0.402327897262758;-0.030267009673623;0.404496516521229
New Mexico;38.735212534036800;0.409841627999695;0.258073409281770;906;30.5;7.8;53992;31043;0.142982382263261;6.015838610841780;2021;0.138105607695142;0.004876774568119;0.145896280464234;5.427590784605440;0.588247826236335;0.409841627999695;0.402327897262758;0.007513730736937;0.372060887589135
New Mexico;39.930036768802200;0.447148746518106;0.271006128133705;955;29.1;4.8;59726;33916;0.157434943537764;6.189774274827010;2022;0.138105607695142;0.019329335842622;0.142982382263261;5.427590784605440;0.762183490221561;0.447148746518106;0.402327897262758;0.044820849255348;0.409841627999695
New Mexico;38.070770067344300;0.408963901786088;0.254975530179445;1084;30.7;4.8;35510;62268;0.158468579137200;5.864637953217590;2023;0.138105607695142;0.020362971442058;0.157434943537764;5.427590784605440;0.437047168612148;0.408963901786088;0.402327897262758;0.006636004523330;0.447148746518106
New York;41.162687795248900;0.444601711422452;0.290647194449920;1148;47.0;7.3;58878;33095;0.111649300241189;2.509838825152680;2014;0.120213654413495;-0.008564354172307;#ÁNULO!;4.460651291821600;-1.950812466668920;0.444601711422452;0.426534408174951;0.018067303247502;#ÁNULO!
New York;40.491401059502800;0.433983240392617;0.286087764214302;1173;46.9;6.5;60850;34297;0.115142208754548;4.368030639293660;2015;0.120213654413495;-0.005071445658948;0.111649300241189;4.460651291821600;-0.092620652527937;0.433983240392617;0.426534408174951;0.007448832217666;0.444601711422452
New York;40.079189221816100;0.428764218118857;0.279875377943156;1194;46.7;5.9;62909;35534;0.103372622318826;4.454517168515550;2016;0.120213654413495;-0.016841032094669;0.115142208754548;4.460651291821600;-0.006134123306053;0.428764218118857;0.426534408174951;0.002229809943906;0.433983240392617
New York;40.111966517327200;0.429479715703188;0.276854921215163;1226;46.2;5.5;64894;37156;0.115555689014794;4.295603957268850;2017;0.120213654413495;-0.004657965398701;0.103372622318826;4.460651291821600;-0.165047334552748;0.429479715703188;0.426534408174951;0.002945307528237;0.428764218118857
